,sj_div,bsns_de,account_id,account_nm,label_kor,label_eng,ifrs_ref,data_tp
114,IS1,20180701,dart_EngagementExpenses,EngagementExpenses,업무추진비,Engagement expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
115,IS1,20180701,dart_OutsourcingExpenses,OutsourcingExpenses,외주용역비,Outsourcing expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
116,IS1,20180701,dart_GasAndOilExpenses,GasAndOilExpenses,유류비,Gas and oil expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
117,IS1,20180701,dart_ElectricPowerExpense,ElectricPowerExpense,전력비,Electric power expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
118,IS1,20180701,dart_ElectronicFacilitiesExpenses,ElectronicFacilitiesExpenses,전산비,Electronic facilities expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
119,IS1,20180701,dart_InvestmentPropertyDepreciationExpense,InvestmentPropertyDepreciationExpense,투자부동산감가상각비,Investment property depreciation expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
120,IS1,20180701,dart_ProductWarrantyExpensesRecovery,ProductWarrantyExpensesRecovery,판매보증비,Product warranty expenses recovery,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
121,IS1,20180701,dart_ProductRepairExpenses,ProductRepairExpenses,판매수리비,Product repair expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
122,IS1,20180701,dart_SalesPromotionExpenses,SalesPromotionExpenses,판매촉진비,Sales promotion expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
123,IS1,20180701,dart_PackingExpenses,PackingExpenses,포장비,Packing expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
124,IS1,20180701,dart_ClothingExpenses,ClothingExpenses,피복비,Clothing expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
125,IS1,20180701,dart_WarrantyExpenses,WarrantyExpenses,하자보수비,Warranty expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
126,IS1,20180701,dart_AcademicInvestigationExpenses,AcademicInvestigationExpenses,학술비,Academic investigation expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
127,IS1,20180701,dart_ExportOverallExpense,ExportOverallExpense,수출제비용,Export overall expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
128,IS1,20180701,dart_CeremonyExpenses,CeremonyExpenses,행사비,Ceremony expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
129,IS1,20180701,dart_MembershipExpenses,MembershipExpenses,협회비,Membership expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
130,IS1,20180701,dart_ConferenceExpenses,ConferenceExpenses,회의비,Conference expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
131,IS1,20180701,dart_OrdinaryTechnologyExpense,OrdinaryTechnologyExpense,경상기술료,Ordinary technology expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
132,IS1,20180701,dart_CondolenceExpense,CondolenceExpense,경조금,Condolence expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
133,IS1,20180701,dart_ConstructionLoss,ConstructionLoss,공사손실비,Construction loss,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
134,IS1,20180701,dart_AdvertisementAgentExpense,AdvertisementAgentExpense,광고대행료,Advertisement agent expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
135,IS1,20180701,dart_InternationalSettleBurdenCharge,InternationalSettleBurdenCharge,국제정산부담금,International settle burden charge,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
136,IS1,20180701,dart_LicenseFee,LicenseFee,라이센스비,License fee,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
137,IS1,20180701,dart_NetworkContactSettleExpense,NetworkContactSettleExpense,망접속정산비용,Network contact settle expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
138,IS1,20180701,dart_MediaPurchaseExpense,MediaPurchaseExpense,매체구입비,Media purchase expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
139,IS1,20180701,dart_LiteratureProducingExpense,LiteratureProducingExpense,문헌제작비,Literature producing expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
140,IS1,20180701,dart_ExpensesOfProvisionsForRestoration,ExpensesOfProvisionsForRestoration,복구충당부채전입액,Expenses of provisions for restoration,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
141,IS1,20180701,dart_ExpenseForManagementOfAffairs,ExpenseForManagementOfAffairs,사무관리비,Expense for management of affairs,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
142,IS1,20180701,dart_MarketResearchExpense,MarketResearchExpense,시장조사비,Market research expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
143,IS1,20180701,dart_OilExplorationExpense,OilExplorationExpense,유전탐사비,Oil exploration expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
144,IS1,20180701,dart_PersonalExpense,PersonalExpense,인건비,Personal expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
145,IS1,20180701,dart_StampDuty,StampDuty,인세,Stamp duty,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
146,IS1,20180701,dart_RentalPropertyAdministrationExpense,RentalPropertyAdministrationExpense,임대자산관리비,Rental property administration expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
147,IS1,20180701,dart_LeaseholdAdministrationExpense,LeaseholdAdministrationExpense,임차관리비,Leasehold administration expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
148,IS1,20180701,dart_CopyrightExpense,CopyrightExpense,저작권료,Copyright expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
149,IS1,20180701,dart_ExclusiveLineUseExpense,ExclusiveLineUseExpense,전용회선료,Exclusive line use expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
150,IS1,20180701,dart_ContactLineExpense,ContactLineExpense,접속료,Contact line expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
151,IS1,20180701,dart_ResearchExpense,ResearchExpense,조사분석비,Research expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
152,IS1,20180701,ifrs_SharebasedPaymentTransactions,SharebasedPaymentTransactions,주식보상비용(환입),Share-based payment transactions,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
153,IS1,20180701,dart_CarServiceExpense,CarServiceExpense,지급용차료,Car service expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
154,IS1,20180701,dart_ProgressExpense,ProgressExpense,진행비,Progress expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
155,IS1,20180701,dart_CardLoanPurchaseExpense,CardLoanPurchaseExpense,카드채권매입비용,Card loan purchase expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
156,IS1,20180701,dart_ClaimExpense,ClaimExpense,클레임비용,Claim expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
157,IS1,20180701,dart_PrizeExpense,PrizeExpense,포상비,Prize expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
158,IS1,20180701,dart_PublicRelationExpense,PublicRelationExpense,홍보비,Public relation expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86 K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
159,IS1,20180701,dart_MiscellaneousExpenses,MiscellaneousExpenses,기타판매비와관리비,Miscellaneous expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
160,IS1,20180701,dart_OperatingIncomeLoss,OperatingIncomeLoss,영업이익(손실),Operating income(loss),"K-IFRS 1001 문단 103, K-IFRS 1001 문단 한138.2, K-IFRS 1001 문단 한138.3",X
161,IS1,20180701,dart_OtherGains,OtherGains,기타이익,Other gains,K-IFRS 1001 문단 103,X
162,IS1,20180701,dart_GainsOnValuationOfLongTermFinancialInstruments,GainsOnValuationOfLongTermFinancialInstruments,금융상품평가이익,Gains on valuation of long term financial instruments,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
163,IS1,20180701,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,GainsOnDisposalsOfPropertyPlantAndEquipment,유형자산처분이익,"Gains on disposals of property, plant and equipment","K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
164,IS1,20180701,dart_ReversalsOfPropertyPlantAndEquipment,ReversalsOfPropertyPlantAndEquipment,유형자산손상차손환입,"Reversals of property, plant and equipment","K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
165,IS1,20180701,dart_GainsOnDisposalsOfIntangibleAssets,GainsOnDisposalsOfIntangibleAssets,무형자산처분이익,Gains on disposals of intangible assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
166,IS1,20180701,dart_ReversalOfImpairmentLossesOnIntangibleAssets,ReversalOfImpairmentLossesOnIntangibleAssets,무형자산손상차손환입,Reversal of impairment losses on intangible assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
167,IS1,20180701,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,GainsOnDisposalsOfHeldForTradingFinancialAssets,단기매매금융자산처분이익,Gains on disposals of held for trading financial assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
168,IS1,20180701,dart_GainsOnValuationOfHeldForTradingFinancialAssets,GainsOnValuationOfHeldForTradingFinancialAssets,단기매매금융자산평가이익,Gains on valuation of held for trading financial assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
169,IS1,20180701,dart_GainsOnDisposalsOfFairValueFinancialLiabilities,GainsOnDisposalsOfFairValueFinancialLiabilities,당기손익인식금융부채처분이익,Gains on disposals of fair value financial liabilities,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
170,IS1,20180701,dart_GainsOnValuationOfFairValueFinancialLiabilities,GainsOnValuationOfFairValueFinancialLiabilities,당기손익인식금융부채평가이익,Gains on valuation of fair value financial liabilities,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
171,IS1,20180701,dart_GainsOnDisposalsOfFairValueFinancialAsset,GainsOnDisposalsOfFairValueFinancialAsset,당기손익인식금융자산처분이익,Gains on disposals of fair value financial asset,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
172,IS1,20180701,dart_GainsOnValuationOfFairValueFinancialAsset,GainsOnValuationOfFairValueFinancialAsset,당기손익인식금융자산평가이익,Gains on valuation of fair value financial asset,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
173,IS1,20180701,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,GainsOnDisposalsOfAvailableForSaleFinancialAssets,매도가능금융자산처분이익,Gains on disposals of available for sale financial assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
174,IS1,20180701,dart_ReversalsOfImpairmentLossesOnAvailableForSaleFinancialAssets,ReversalsOfImpairmentLossesOnAvailableForSaleFinancialAssets,매도가능금융자산손상차손환입,Reversals of impairment losses on available for sale financial assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
175,IS1,20180701,dart_ReversalsOfImpairmentLossesOnInvestmentProperty,ReversalsOfImpairmentLossesOnInvestmentProperty,투자부동산손상차손환입,Reversals of impairment losses on investment property,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
176,IS1,20180701,dart_GainsOnDisposalsOfInvestmentProperty,GainsOnDisposalsOfInvestmentProperty,투자부동산처분이익,Gains on disposals of investment property,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
177,IS1,20180701,dart_GainsOnValuationOfInvestmentProperty,GainsOnValuationOfInvestmentProperty,투자부동산평가이익,Gains on valuation of investment property,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
178,IS1,20180701,dart_GainsOnValuationOfInvestmentAssets,GainsOnValuationOfInvestmentAssets,투자자산평가이익,Gains on valuation of investment assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
179,IS1,20180701,dart_GainsOnDisposalsOfInvestments,GainsOnDisposalsOfInvestments,투자자산처분이익,Gains on disposals of investments,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
180,IS1,20180701,dart_GainsOnDispositionOfReceivables,GainsOnDispositionOfReceivables,매출채권처분이익,Gains on disposition of receivables,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
181,IS1,20180701,dart_GainsOnDisposalsOfInventory,GainsOnDisposalsOfInventory,재고자산처분이익,Gains on disposals of inventory,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
182,IS1,20180701,dart_GainsOnDisposalsOfOtherNonCurrentAssets,GainsOnDisposalsOfOtherNonCurrentAssets,기타비유동자산처분이익,Gains on disposals of other non-current assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
183,IS1,20180701,dart_ReversalsOfImpairmentLossesOnOtherNonCurrentAssets,ReversalsOfImpairmentLossesOnOtherNonCurrentAssets,기타비유동자산손상차손환입,Reversals of impairment losses on other non-current assets,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
184,IS1,20180701,dart_GainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,GainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정자산처분이익,Gains on disposals of non-current assets or disposal groups classified as held for sale,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
185,IS1,20180701,dart_RevenueContributionToConstructionNonOperating,RevenueContributionToConstructionNonOperating,공사부담금수익(영업외),Revenue contribution to construction non-operating,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
186,IS1,20180701,dart_GainsFromGovernmentGrants,GainsFromGovernmentGrants,정부보조금으로 인한 이익/보조금수익,Gains from government grants,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
187,IS1,20180701,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,Profits of associates and joint ventures accounted for using equity method,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 82",X
188,IS1,20180701,dart_GainsOnSaleOfInvestmentAccountedForUsingEquityMethod,GainsOnSaleOfInvestmentAccountedForUsingEquityMethod,지분법투자주식처분이익,Gains on sale of investment accounted for using equity method,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
189,IS1,20180701,dart_ReversalsOfImpairmentLossesOnAssociates,ReversalsOfImpairmentLossesOnAssociates,관계기업/공동기업투자손상차손환입,Reversals of impairment losses on associates,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
190,IS1,20180701,dart_GainsOnSaleOfInvestmentsInAssociates,GainsOnSaleOfInvestmentsInAssociates,관계기업/공동기업투자처분이익,Gains on sale of investments in associates,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
191,IS1,20180701,dart_GainsOnSaleOfInvestmentsInSubsidiaries,GainsOnSaleOfInvestmentsInSubsidiaries,종속기업투자주식처분이익,Gains on sale of investments in subsidiaries,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
192,IS1,20180701,ifrs_ReversalOfProvisionsForCostOfRestructuring,ReversalOfProvisionsForCostOfRestructuring,구조조정 충당부채의 환입,Reversal of provisions for cost of restructuring,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
193,IS1,20180701,dart_ReversalsOfProvisionsForProductWarranties,ReversalsOfProvisionsForProductWarranties,판매보증충당부채환입,Reversals of provisions for product warranties,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
194,IS1,20180701,dart_ReversalsOfProvisionsForConstructionWarranty,ReversalsOfProvisionsForConstructionWarranty,하자보수충당부채환입,Reversals of provisions for construction warranty,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
195,IS1,20180701,dart_ReversalsOfProvisionsForReturnedGoods,ReversalsOfProvisionsForReturnedGoods,반품충당부채환입액,Reversals of provisions for returned goods,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
196,IS1,20180701,dart_ReversalsOfProvisionsForConstructionLosses,ReversalsOfProvisionsForConstructionLosses,공사손실충당부채환입,Reversals of provisions for construction losses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
197,IS1,20180701,dart_ReversalsOfWarrantyProvision,ReversalsOfWarrantyProvision,제품보증충당부채환입,Reversals of warranty provision,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
198,IS1,20180701,dart_ReversalsOfLegalProceedingsProvision,ReversalsOfLegalProceedingsProvision,법적소송충당부채환입,Reversals of legal proceedings provision,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
199,IS1,20180701,dart_ReversalsOfOnerousContractsProvision,ReversalsOfOnerousContractsProvision,손실부담계약충당부채환입,Reversals of onerous contracts provision,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
200,IS1,20180701,ifrs_OtherReversalsOfProvisions,OtherReversalsOfProvisions,기타충당부채의 환입,Other reversals of provisions,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
201,IS1,20180701,dart_ReversalsOfInventories,ReversalsOfInventories,재고자산평가손실환입,Reversals of inventories,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
202,IS1,20180701,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,ReversalsOfAllowanceForOtherDoubtfulAccounts,기타대손충당금환입,Reversals of allowance for other doubtful accounts,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
203,IS1,20180701,dart_IncomeTaxRefunds,IncomeTaxRefunds,법인세환급액,Income tax refunds,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
204,IS1,20180701,dart_GainsOnReimbursementOrCompensation,GainsOnReimbursementOrCompensation,보상 및 배상금수익,Gains on reimbursement or compensation,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
205,IS1,20180701,dart_ByproductsProceeds,ByproductsProceeds,부산물수입,By-products proceeds,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
206,IS1,20180701,dart_AmortizationOnNegativeGoodwill,AmortizationOnNegativeGoodwill,염가매수차익,Amortization on negative goodwill,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
207,IS1,20180701,dart_GainsFromRedemptionOfBonds,GainsFromRedemptionOfBonds,사채상환이익,Gains from redemption of bonds,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
208,IS1,20180701,dart_RoyaltyIncome,RoyaltyIncome,기술료수입,Royalty income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
209,IS1,20180701,dart_GainsFromCommission,GainsFromCommission,수입수수료,Gains from commission,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
210,IS1,20180701,dart_LentIncome,LentIncome,수입임대료,Lent income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
211,IS1,20180701,dart_BountyIncome,BountyIncome,수입장려금,Bounty income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
212,IS1,20180701,dart_GainsFromResearchSupportFund,GainsFromResearchSupportFund,연구비지원금(수익),Gains from research support fund,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
213,IS1,20180701,dart_DelinquentChargeIncome,DelinquentChargeIncome,연체료수입,Delinquent charge income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
214,IS1,20180701,dart_FreightIncome,FreightIncome,운송수입,Freight income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
215,IS1,20180701,dart_OperatingLeaseRevenuesNonOperating,OperatingLeaseRevenuesNonOperating,운용리스수익,Operating lease revenues non-operating,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
216,IS1,20180701,dart_GainsFromAssetsContributed,GainsFromAssetsContributed,자산수증이익,Gains from assets contributed,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
217,IS1,20180701,dart_GainOnExemptionOfDebts,GainOnExemptionOfDebts,채무면제이익,Gain on exemption of debts,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
218,IS1,20180701,dart_RetirementPensionOperatingIncome,RetirementPensionOperatingIncome,퇴직연금운용수익,Retirement pension operating income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
219,IS1,20180701,dart_GainsOnFuturesTransaction,GainsOnFuturesTransaction,선물거래이익,Gains on futures transaction,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
220,IS1,20180701,dart_GainsOnTransactionOfForeignExchangeForward,GainsOnTransactionOfForeignExchangeForward,통화선도거래이익,Gains on transaction of foreign exchange forward,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
221,IS1,20180701,dart_GainsOnValuationOfForeignExchangeForward,GainsOnValuationOfForeignExchangeForward,통화선도평가이익,Gains on valuation of foreign exchange forward,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
