,sj_div,bsns_de,account_id,account_nm,label_kor,label_eng,ifrs_ref,data_tp
347,BS1,20180701,dart_ShortTermRentReceivedInAdvance,ShortTermRentReceivedInAdvance,단기선수임대료,Short-term rent received in advance,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
348,BS1,20180701,ifrs_ShorttermBorrowings,ShorttermBorrowings,단기차입금,Short-term borrowings,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
349,BS1,20180701,ifrs_CurrentPortionOfLongtermBorrowings,CurrentPortionOfLongtermBorrowings,유동성장기차입금,Current portion of long-term borrowings,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
350,BS1,20180701,dart_CurrentPortionOfLongtermOtherPayables,CurrentPortionOfLongtermOtherPayables,유동성장기미지급금,Current portion of long-term other payables,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
351,BS1,20180701,dart_CurrentPortionOfBonds,CurrentPortionOfBonds,유동성사채,Current portion of bonds,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
352,BS1,20180701,dart_CurrentPortionOfConvertibleBonds,CurrentPortionOfConvertibleBonds,유동성전환사채,Current portion of convertible bonds,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
353,BS1,20180701,dart_CurrentPortionOfBondWithWarrant,CurrentPortionOfBondWithWarrant,유동성신주인수권부사채,Current portion of bond with warrant,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
354,BS1,20180701,dart_CurrentPortionOfConvertibleRedeemablePreferredStockLiabilities,CurrentPortionOfConvertibleRedeemablePreferredStockLiabilities,유동성전환상환우선주부채,Current portion of convertible redeemable preferred stock liabilities,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
355,BS1,20180701,dart_CurrentPortionOfExchangeableBond,CurrentPortionOfExchangeableBond,유동성교환사채,Current portion of exchangeable bond,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
356,BS1,20180701,dart_CurentPortionOfFinanceLeaseLiabilities,CurentPortionOfFinanceLeaseLiabilities,유동성금융리스부채,Curent portion of finance lease liabilities,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
357,BS1,20180701,ifrs_CurrentLeaseLiabilities,CurrentLeaseLiabilities,유동리스부채,Current lease liabilities,K-IFRS 1116 문단 47 (2),X
358,BS1,20180701,dart_CurrentWorkoutPayables,CurrentWorkoutPayables,유동회생채무,Current workout payables,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
359,BS1,20180701,dart_PaymentsOfIncomeTaxesPayable,PaymentsOfIncomeTaxesPayable,미지급법인세,Payments of income taxes payable,K-IFRS 1001 문단 54 (14),X
360,BS1,20180701,ifrs_CurrentTaxLiabilities,CurrentTaxLiabilities,당기법인세부채,Current tax liabilities,K-IFRS 1001 문단 54 (14),X
361,BS1,20180701,ifrs_OtherCurrentFinancialLiabilities,OtherCurrentFinancialLiabilities,기타유동금융부채,Other current financial liabilities,K-IFRS 1001 문단 54 (13),X
362,BS1,20180701,dart_CurrentFinancialLiabilitiesHeldForTrading,CurrentFinancialLiabilitiesHeldForTrading,유동단기매매금융부채,Current financial liabilities held for trading,K-IFRS 1001 문단 54 (13),X
363,BS1,20180701,ifrs_CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossClassifiedAsHeldForTrading,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossClassifiedAsHeldForTrading,유동 단기매매정의 충족 금융부채,"Current financial liabilities at fair value through profit or loss, classified as held for trading",K-IFRS 1107 문단 8 (5)(나),X
364,BS1,20180701,dart_CurrentFinancialLiabilitiesDesignationAsAtFairValueThroughProfitOrLoss,CurrentFinancialLiabilitiesDesignationAsAtFairValueThroughProfitOrLoss,유동당기손익인식지정금융부채,Current financial liabilities designation as at fair value through profit or loss,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
365,BS1,20180701,ifrs_CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,유동 당기손익-공정가치 측정 지정 금융부채,"Current financial liabilities at fair value through profit or loss, designated upon initial recognition or subsequently",K-IFRS 1107 문단 8 (5)(가),X
366,BS1,20180701,ifrs_CurrentFinancialLiabilitiesAtAmortisedCost,CurrentFinancialLiabilitiesAtAmortisedCost,유동 상각후원가 측정 금융부채,Current financial liabilities at amortised cost,K-IFRS 1107 문단 8 (7),X
367,BS1,20180701,dart_CurrentFinancialGuaranteeLiabilities,CurrentFinancialGuaranteeLiabilities,유동금융보증부채,Current financial guarantee liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1039 문단 47 (3)",X
368,BS1,20180701,dart_CurrentDerivativeLiabilities,CurrentDerivativeLiabilities,유동파생상품부채,Current derivative liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
369,BS1,20180701,dart_CurrentFirmCommitmentLiabilities,CurrentFirmCommitmentLiabilities,유동확정계약부채,Current firm commitment liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
370,BS1,20180701,ifrs_CurrentProvisions,CurrentProvisions,유동충당부채,Current provisions,K-IFRS 1001 문단 54 (12),X
371,BS1,20180701,ifrs_CurrentProvisionsForEmployeeBenefits,CurrentProvisionsForEmployeeBenefits,유동종업원급여충당부채,Current provisions for employee benefits,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4)",X
372,BS1,20180701,dart_CurrentProvisionsForProductWarranties,CurrentProvisionsForProductWarranties,유동판매보증충당부채,Current provisions for product warranties,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
373,BS1,20180701,dart_CurrentProvisionsForConstructionWarranties,CurrentProvisionsForConstructionWarranties,유동하자보수충당부채,Current provisions for construction warranties,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
374,BS1,20180701,dart_CurrentProvisionsForReturnedGoods,CurrentProvisionsForReturnedGoods,유동반품충당부채,Current provisions for returned goods,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
375,BS1,20180701,dart_CurrentProvisionForConstructionLosses,CurrentProvisionForConstructionLosses,유동공사손실충당부채,Current provision for construction losses,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
376,BS1,20180701,ifrs_ShorttermWarrantyProvision,ShorttermWarrantyProvision,단기제품보증충당부채,Short-term warranty provision,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
377,BS1,20180701,ifrs_ShorttermRestructuringProvision,ShorttermRestructuringProvision,단기구조조정충당부채,Short-term restructuring provision,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
378,BS1,20180701,ifrs_ShorttermLegalProceedingsProvision,ShorttermLegalProceedingsProvision,단기법적소송충당부채,Short-term legal proceedings provision,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
379,BS1,20180701,ifrs_ShorttermOnerousContractsProvision,ShorttermOnerousContractsProvision,단기손실부담계약충당부채,Short-term onerous contracts provision,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
380,BS1,20180701,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,"단기 사후처리, 복구, 정화 비용을 위한 충당부채","Short-term provision for decommissioning, restoration and rehabilitation costs","K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
381,BS1,20180701,ifrs_ShorttermMiscellaneousOtherProvisions,ShorttermMiscellaneousOtherProvisions,그 밖의 기타단기충당부채,Short-term miscellaneous other provisions,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
382,BS1,20180701,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,매각예정으로 분류된 처분자산집단에 포함된 부채,Liabilities included in disposal groups classified as held for sale,"K-IFRS 1001 문단 54 (16),K-IFRS 1001 문단 69",X
383,BS1,20180701,dart_OtherCurrentLiabilities,OtherCurrentLiabilities,기타유동부채,Other current liabilities,K-IFRS 1001 문단 58,X
384,BS1,20180701,dart_CurrentEmissionLiabilities,CurrentEmissionLiabilities,유동배출부채,Current emission liabilities,일반기업회계기준 33.14,X
385,BS1,20180701,ifrs_NoncurrentLiabilities,NoncurrentLiabilities,비유동부채,Non-current liabilities,K-IFRS 1001 문단 60,X
386,BS1,20180701,dart_LongTermTradeAndOtherNonCurrentPayables,LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타비유동채무,Long-term trade and other non-current payables,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
387,BS1,20180701,dart_LongTermTradePayablesGross,LongTermTradePayablesGross,장기매입채무,"Long-Term trade Payables, gross","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
388,BS1,20180701,dart_PresentValueDiscountsLongTermTradePayablesGross,PresentValueDiscountsLongTermTradePayablesGross,현재가치할인차금,"Present value discounts, long-Term trade Payables","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
389,BS1,20180701,dart_LongTermDueToCustomersForContractWork,LongTermDueToCustomersForContractWork,장기초과청구공사,Long-term due to customers for contract work,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
390,BS1,20180701,ifrs_NoncurrentContractLiabilities,NoncurrentContractLiabilities,비유동계약부채,Non-current contract liabilities,K-IFRS 1115 문단 105,X
391,BS1,20180701,dart_LongTermOtherPayablesGross,LongTermOtherPayablesGross,장기미지급금,"Long-Term other Payables, gross","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
392,BS1,20180701,dart_PresentValueDiscountsLongTermOtherPayablesGross,PresentValueDiscountsLongTermOtherPayablesGross,현재가치할인차금,"Present value discounts, long-Term other Payables","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
393,BS1,20180701,dart_LongTermAccruedExpensesGross,LongTermAccruedExpensesGross,장기미지급비용,"Long-Term accrued Expenses, gross","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
394,BS1,20180701,dart_PresentValueDiscountsLongTermAccruedExpensesGross,PresentValueDiscountsLongTermAccruedExpensesGross,현재가치할인차금,"Present value discounts, long-Term accrued Expenses","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
395,BS1,20180701,dart_LongTermGuaranteeDepositRentGross,LongTermGuaranteeDepositRentGross,장기임대보증금,"Long-term guarantee deposit rent, gross","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
396,BS1,20180701,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,PresentValueDiscountsLongTermGuaranteeDepositRentGross,현재가치할인차금,"Present value discounts, long-Term guarantee Deposit Rent","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
397,BS1,20180701,dart_LongTermOtherGuaranteeDepositReceivedGross,LongTermOtherGuaranteeDepositReceivedGross,장기기타보증금,Long-term other guarantee deposit received,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
398,BS1,20180701,dart_PresentValueDiscountsLongTermOtherGuaranteeDepositReceivedGross,PresentValueDiscountsLongTermOtherGuaranteeDepositReceivedGross,현재가치할인차금,"Present value discounts, long-term other guarantee deposit received","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
399,BS1,20180701,dart_LongTermWithholdingsBanks,LongTermWithholdingsBanks,장기예수금,Long-Term withholdings Banks,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
400,BS1,20180701,dart_PresentValueDiscountsLongTermWithholdingsBanks,PresentValueDiscountsLongTermWithholdingsBanks,현재가치할인차금,"Present value discounts, long-term withholdings banks","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
401,BS1,20180701,dart_LongTermGuaranteeDepositWithholdings,LongTermGuaranteeDepositWithholdings,장기예수보증금,Long-term guarantee deposit withholdings,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
402,BS1,20180701,dart_PresentValueDiscountsLongTermGuaranteeDepositWithholdings,PresentValueDiscountsLongTermGuaranteeDepositWithholdings,현재가치할인차금,"Present value discounts, long-term guarantee deposit withholdings","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
403,BS1,20180701,dart_LongTermAdvancesCustomers,LongTermAdvancesCustomers,장기선수금,Long-Term advances Customers,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
404,BS1,20180701,dart_PresentValueDiscountsLongTermAdvancesCustomers,PresentValueDiscountsLongTermAdvancesCustomers,현재가치할인차금,"Present value discounts, long-term advances customers","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
405,BS1,20180701,dart_LongTermAdvancesOnConstructionContracts,LongTermAdvancesOnConstructionContracts,장기공사선수금,Long-term advances on construction contracts,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
406,BS1,20180701,dart_PresentValueDiscountsLongTermAdvancesOnConstructionContracts,PresentValueDiscountsLongTermAdvancesOnConstructionContracts,현재가치할인차금,"Present value discounts, long-term advances on construction contracts","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
407,BS1,20180701,ifrs_DeferredIncomeClassifiedAsNoncurrent,DeferredIncomeClassifiedAsNoncurrent,장기이연수익,Deferred income classified as non-current,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
408,BS1,20180701,dart_PresentValueDiscountsDeferredIncomeClassifiedAsNoncurrent,PresentValueDiscountsDeferredIncomeClassifiedAsNoncurrent,현재가치할인차금,"Present value discounts, deferred income classified as noncurrent","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
409,BS1,20180701,dart_LongTermIncomeReceivedInAdvance,LongTermIncomeReceivedInAdvance,장기선수수익,Long-term income received in advance,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
410,BS1,20180701,dart_LongTermRentReceivedInAdvance,LongTermRentReceivedInAdvance,장기선수임대료,Long-term rent received in advance,"K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",X
411,BS1,20180701,dart_PresentValueDiscountsLongTermRentReceivedInAdvance,PresentValueDiscountsLongTermRentReceivedInAdvance,현재가치할인차금,"Present value discounts, long-term rent received in advance","K-IFRS 1001 문단 54 (11),K-IFRS 1001 문단 58",(X)
412,BS1,20180701,dart_LongTermBorrowingsGross,LongTermBorrowingsGross,장기차입금,"Long-term borrowings, gross","K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
413,BS1,20180701,dart_PresentValueDiscountsLongTermBorrowingsGross,PresentValueDiscountsLongTermBorrowingsGross,현재가치할인차금,"Present value discounts, long-term borrowings","K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",(X)
414,BS1,20180701,dart_BondsIssued,BondsIssued,사채,Bonds issued,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
415,BS1,20180701,dart_RedemptionPremiumOnBondsIssued,RedemptionPremiumOnBondsIssued,사채상환할증금,Redemption premium on bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
416,BS1,20180701,dart_DiscountOnBondsIssued,DiscountOnBondsIssued,사채할인발행차금,Discount on bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",(X)
417,BS1,20180701,dart_PremiumOnBondsIssued,PremiumOnBondsIssued,사채할증발행차금,Premium on bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
418,BS1,20180701,dart_ConvertibleBonds,ConvertibleBonds,전환사채,Convertible bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
419,BS1,20180701,dart_RedemptionPremiumOnConvertibleBonds,RedemptionPremiumOnConvertibleBonds,전환사채상환할증금,Redemption premium on convertible bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
420,BS1,20180701,dart_ConversionRightsAdjustmentOfConvertibleBonds,ConversionRightsAdjustmentOfConvertibleBonds,전환사채전환권조정,Conversion rights adjustment of convertible bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",(X)
421,BS1,20180701,dart_DiscountOnConvertibleBonds,DiscountOnConvertibleBonds,전환사채할인발행차금,Discount on convertible bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",(X)
422,BS1,20180701,dart_PremiumOnConvertibleBonds,PremiumOnConvertibleBonds,전환사채할증발행차금,Premium on convertible bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
423,BS1,20180701,dart_BondWithWarrant,BondWithWarrant,신주인수권부사채,Bond with warrant,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
424,BS1,20180701,dart_RedemptionPremiumOnBondWithWarrant,RedemptionPremiumOnBondWithWarrant,신주인수권부사채상환할증금,Redemption premium on bond with warrant,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
425,BS1,20180701,dart_DiscountOnBondWithWarrant,DiscountOnBondWithWarrant,신주인수권부사채할인발행차금,Discount on bond with warrant,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",(X)
426,BS1,20180701,dart_PremiumOnBondWithWarrant,PremiumOnBondWithWarrant,신주인수권부사채할증발행차금,Premium on bond with warrant,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
427,BS1,20180701,dart_ConvertibleRedeemablePreferredStockLiabilities,ConvertibleRedeemablePreferredStockLiabilities,전환상환우선주부채,Convertible redeemable preferred stock liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
428,BS1,20180701,dart_RedemptionPremiumOnConvertibleRedeemablePreferredStockLiabilities,RedemptionPremiumOnConvertibleRedeemablePreferredStockLiabilities,전환상환우선주부채상환할증금,Redemption premium on convertible redeemable preferred stock liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
429,BS1,20180701,dart_DiscountOnConvertibleRedeemablePreferredStockLiabilities,DiscountOnConvertibleRedeemablePreferredStockLiabilities,전환상환우선주부채할인발행차금,Discount on convertible redeemable preferred stock liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",(X)
430,BS1,20180701,dart_PremiumOnConvertibleRedeemablePreferredStockLiabilities,PremiumOnConvertibleRedeemablePreferredStockLiabilities,전환상환우선주부채할증발행차금,Premium on convertible redeemable preferred stock liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
431,BS1,20180701,dart_ExchangeableBonds,ExchangeableBonds,교환사채,Exchangeable bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
432,BS1,20180701,dart_RedemptionPremiumOnExchangeableBonds,RedemptionPremiumOnExchangeableBonds,교환사채상환할증금,Redemption premium on exchangeable bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
433,BS1,20180701,dart_ExchangeableRightsAdjustmentOfExchangeableBonds,ExchangeableRightsAdjustmentOfExchangeableBonds,교환사채전환권조정,Exchangeable rights adjustment of exchangeable bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",(X)
434,BS1,20180701,dart_DiscountOnExchangeableBonds,DiscountOnExchangeableBonds,교환사채할인발행차금,Discount on exchangeable bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",(X)
435,BS1,20180701,dart_PremiumOnExchangeableBonds,PremiumOnExchangeableBonds,교환사채할증발행차금,Premium on exchangeable bonds,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
436,BS1,20180701,dart_NonCurrentFinanceLeaseLiabilities,NonCurrentFinanceLeaseLiabilities,비유동금융리스부채,Non-current finance lease liabilities,K-IFRS 1017 문단 23,X
437,BS1,20180701,ifrs_NoncurrentLeaseLiabilities,NoncurrentLeaseLiabilities,비유동리스부채,Non-current lease liabilities,K-IFRS 1116 문단 47 (2),X
438,BS1,20180701,dart_NonCurrentWorkoutPayables,NonCurrentWorkoutPayables,비유동회생채무,Non-current workout payables,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
439,BS1,20180701,ifrs_OtherNoncurrentFinancialLiabilities,OtherNoncurrentFinancialLiabilities,기타비유동금융부채,Other non-current financial liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 60",X
440,BS1,20180701,dart_NonCurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss,NonCurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss,비유동당기손익인식금융부채,Non-current financial liabilities at fair value through profit or loss,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
441,BS1,20180701,ifrs_NoncurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossClassifiedAsHeldForTrading,NoncurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossClassifiedAsHeldForTrading,비유동 단기매매정의 충족 금융부채,"Non-current financial liabilities at fair value through profit or loss, classified as held for trading",K-IFRS 1107 문단 8 (5)(나),X
442,BS1,20180701,ifrs_NoncurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,NoncurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,비유동 당기손익-공정가치 측정 지정 금융부채,"Non-current financial liabilities at fair value through profit or loss, designated upon initial recognition or subsequently",K-IFRS 1107 문단 8 (5)(가),X
443,BS1,20180701,ifrs_NoncurrentFinancialLiabilitiesAtAmortisedCost,NoncurrentFinancialLiabilitiesAtAmortisedCost,비유동 상각후원가 측정 금융부채,Non-current financial liabilities at amortised cost,K-IFRS 1107 문단 8 (7),X
444,BS1,20180701,dart_NonCurrentFinancialGuaranteeLiabilities,NonCurrentFinancialGuaranteeLiabilities,비유동금융보증부채,Non-current financial guarantee liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1039 문단 47 (3)",X
445,BS1,20180701,dart_NonCurrentDerivativeLiabilities,NonCurrentDerivativeLiabilities,비유동파생상품부채,Non-current derivative liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
446,BS1,20180701,dart_NonCurrentFirmCommitmentLiabilities,NonCurrentFirmCommitmentLiabilities,비유동확정계약부채,Non-current firm commitment liabilities,"K-IFRS 1001 문단 54 (13),K-IFRS 1001 문단 58",X
447,BS1,20180701,ifrs_NoncurrentProvisions,NoncurrentProvisions,비유동충당부채,Non-current provisions,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4)",X
448,BS1,20180701,ifrs_NoncurrentProvisionsForEmployeeBenefits,NoncurrentProvisionsForEmployeeBenefits,비유동종업원급여충당부채,Non-current provisions for employee benefits,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4)",X
449,BS1,20180701,dart_NonCurrentProvisionsForReturnedGoods,NonCurrentProvisionsForReturnedGoods,비유동반품충당부채,Non-current provisions for returned goods,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
450,BS1,20180701,dart_NonCurrentProvisionsForConstructionWarranties,NonCurrentProvisionsForConstructionWarranties,비유동하자보수충당부채,Non-current provisions for construction warranties,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
451,BS1,20180701,dart_NonCurrentProvisionsForProductWarranties,NonCurrentProvisionsForProductWarranties,비유동판매보증충당부채,Non-current provisions for product warranties,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
452,BS1,20180701,dart_NonCurrentProvisionForConstructionLosses,NonCurrentProvisionForConstructionLosses,비유동공사손실충당부채,Non-current provision for construction losses,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
453,BS1,20180701,ifrs_LongtermWarrantyProvision,LongtermWarrantyProvision,장기제품보증충당부채,Long-term warranty provision,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
454,BS1,20180701,ifrs_LongtermRestructuringProvision,LongtermRestructuringProvision,장기구조조정충당부채,Long-term restructuring provision,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
455,BS1,20180701,ifrs_LongtermLegalProceedingsProvision,LongtermLegalProceedingsProvision,장기법적소송충당부채,Long-term legal proceedings provision,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
456,BS1,20180701,ifrs_LongtermOnerousContractsProvision,LongtermOnerousContractsProvision,장기손실부담계약충당부채,Long-term onerous contracts provision,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
457,BS1,20180701,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,"장기 사후처리, 복구, 정화 비용을 위한 충당부채","Long-term provision for decommissioning, restoration and rehabilitation costs","K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
458,BS1,20180701,ifrs_LongtermMiscellaneousOtherProvisions,LongtermMiscellaneousOtherProvisions,그 밖의 기타장기충당부채,Long-term miscellaneous other provisions,"K-IFRS 1001 문단 54 (12),K-IFRS 1001 문단 78 (4),K-IFRS 1001 문단 58",X
459,BS1,20180701,dart_PostemploymentBenefitObligations,PostemploymentBenefitObligations,퇴직급여부채,Post-employment benefit obligations,K-IFRS 1019 문단 66,X
460,BS1,20180701,dart_PresentValueOfDefinedBenefitObligation,PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,Present value of defined benefit obligation,K-IFRS 1019 문단 140 (2),X
461,BS1,20180701,dart_FairValueOfPlanAssets,FairValueOfPlanAssets,사외적립자산의공정가치,Fair value of plan assets,K-IFRS 1019 문단 140 (1),(X)
462,BS1,20180701,dart_InvestedAssetForPostemploymentBenefitContraAccount,InvestedAssetForPostemploymentBenefitContraAccount,퇴직급여운용자산/퇴직연금운용자산,Invested asset for post-employment benefit contra account,K-IFRS 1019 문단 140 (1),(X)
463,BS1,20180701,dart_DepositsForSeveranceInsuranceContraAccount,DepositsForSeveranceInsuranceContraAccount,퇴직보험예치금,Deposits for severance insurance contra account,K-IFRS 1019 문단 140 (1),(X)
464,BS1,20180701,ifrs_DeferredTaxLiabilities,DeferredTaxLiabilities,이연법인세부채,Deferred tax liabilities,"K-IFRS 1001 문단 54 (15),K-IFRS 1001 문단 56",X
465,BS1,20180701,dart_OtherNonCurrentLiabilities,OtherNonCurrentLiabilities,기타비유동부채,Other non-current liabilities,K-IFRS 1001 문단 58,X
466,BS1,20180701,dart_NonCurrentEmissionLiabilities,NonCurrentEmissionLiabilities,비유동배출부채,Non-current emission liabilities,일반기업회계기준 33.14,X
467,BS1,20180701,ifrs_Liabilities,Liabilities,부채총계,Total liabilities, ,
468,BS1,20180701,ifrs_EquityAbstract,EquityAbstract,자본 [abstract],Equity [abstract], ,
469,BS1,20180701,ifrs_EquityAttributableToOwnersOfParent,EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,Equity attributable to owners of parent,K-IFRS 1001 문단 54 (18),X
